@relation train

@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute r {TRUE,FALSE}

@data
-0.164682,-0.906926,0.51427,2.329054,-1.65949,-1.410835,-0.717898,-1.319183,6.023315,-0.426935,0.452712,-0.894823,-0.370858,-0.6526,-0.746546,-1.298674,0.316016,0.492906,-0.393695,1.22868,-0.323956,FALSE
-0.05887,-1.656184,-0.130175,0.211094,-0.331562,-0.557557,1.210523,-1.07653,-0.256162,0.720547,4.302284,-0.327877,0.043243,-0.190865,-2.265402,-1.440323,-0.427179,-1.863116,-0.57591,2.927347,-2.172426,TRUE
1.698378,-0.697153,0.471564,0.97398,-0.469067,-0.8434,-0.277547,-0.011753,-0.453357,-0.244455,0.910752,-1.439613,0.321384,-0.332078,-0.936279,0.004533,0.626188,-1.755365,-1.19912,0.915968,-0.964715,FALSE
-0.718036,-1.066862,-1.044047,0.314005,-0.90509,-1.006402,-0.259285,1.920379,2.785566,-0.387187,-0.198079,-1.109593,0.093942,-0.94891,-1.039309,0.194354,-0.10022,-0.253591,-0.038719,1.648163,-0.380596,FALSE
-0.264432,0.090959,-1.623619,-1.420297,3.087258,-1.25778,-2.169137,-1.870786,-0.560327,0.629564,-2.118582,-1.371653,0.086262,0.576026,-2.383893,2.501179,2.554179,-1.525971,1.011209,0.453348,0.589292,TRUE
1.594292,-0.206646,0.678746,-1.05412,0.358236,-0.956916,-0.525439,3.733964,-0.356348,0.090655,0.274105,-0.862165,0.715157,-0.825889,-0.354967,-1.74922,-1.144374,-0.114577,-0.782797,-0.311699,-0.658461,FALSE
-0.313016,-1.243504,-0.693871,-1.265754,0.506607,1.393653,-1.90196,-0.358762,-0.572586,0.878004,-0.426469,0.631406,1.315387,1.18858,-1.665735,-0.687569,0.240838,-1.462973,-0.616868,-0.540571,-0.246699,TRUE
0.621005,-0.985592,-1.287932,0.074637,0.379269,-1.996958,-1.172014,-0.381314,-0.892878,0.287155,0.547972,-0.571721,0.78595,-0.570861,0.754865,-0.438338,1.492026,-1.187812,-1.193681,2.586191,-0.097333,FALSE
-0.732007,-0.43519,-0.666805,-1.36485,-0.450646,2.0438,-2.409217,-0.966904,0.393663,-1.393276,-1.778455,-0.675884,-0.661098,0.003192,-2.771699,-0.130062,0.542556,-1.434204,1.779173,-0.166597,6.262285,TRUE
0.074423,-0.619313,-1.335115,-0.975602,-0.880435,-0.963257,-1.403311,-0.789325,4.670795,-0.453062,-0.553287,-1.447699,0.188493,-0.679974,-1.256353,0.299989,1.220344,0.723504,-0.607879,2.057092,0.78338,FALSE
0.119689,-1.509593,-0.790042,-0.35288,0.50719,-0.576927,-1.124744,-1.034935,-0.642752,0.670551,-0.103196,-0.144316,-0.045382,0.476631,-0.219512,0.72853,1.673471,-0.410854,-1.713474,-0.64737,0.274512,TRUE
-0.455734,-1.509114,-0.945168,-1.068,0.85977,0.456576,-1.607472,-2.341488,-0.463953,0.728868,-1.032254,-0.981961,-0.046882,3.920892,-1.148997,0.923011,0.464453,-1.906988,-1.404115,0.408532,0.879054,TRUE
-0.144892,-0.690663,2.548916,2.297496,0.833147,-0.525656,0.355318,-0.329144,-0.779371,0.756408,2.546475,-0.505415,-0.137166,-0.280348,-2.423128,-3.242879,-1.421461,-2.863103,0.106399,0.819439,-1.792454,FALSE
0.309938,-0.271665,0.994455,1.006649,1.109778,-1.885626,-0.480178,-0.447271,-0.911598,0.059306,1.815275,-1.883069,0.911987,0.013064,-1.985465,-1.676449,-0.638511,-0.630675,0.702223,1.733658,-1.532662,FALSE
0.937191,-0.486638,-1.390048,-1.567402,1.282791,-0.202341,-1.388063,-1.173945,-1.171699,1.138484,-1.120838,0.022261,0.092139,1.227778,0.094132,0.820581,0.639316,-0.579886,-1.331705,-0.78997,0.037409,TRUE
1.841266,-0.102632,0.321915,0.313764,3.355707,-1.495646,4.400692,0.027894,-1.227746,-0.714292,0.55345,-1.809915,-0.575067,-0.593879,-0.914973,-1.869743,-1.793765,-1.645023,-0.977227,0.802296,-0.285943,FALSE
0.005413,-0.449324,1.500166,-0.839529,-1.175531,-1.46888,-0.300628,-0.606553,3.4762,-0.422042,0.548627,-2.651267,0.216902,-0.804084,-1.895579,-0.748803,-0.543417,-1.799216,2.443766,5.129396,0.387368,FALSE
-0.368129,-1.690203,0.49163,-1.486782,-0.44061,-0.315493,-0.33664,0.335537,0.691268,1.482924,0.009359,0.064654,2.54811,0.108478,-0.841566,-0.897856,-1.054072,0.196322,-0.133256,0.14992,-0.637699,TRUE
-1.218848,-1.281422,-0.133386,-1.274002,-0.390276,0.540163,-0.264204,-0.539725,0.332272,-1.276937,-1.282537,-1.504156,-0.285818,-0.548027,-2.32086,-0.720012,-0.379584,-0.31566,-0.172705,2.271057,6.008317,FALSE
-0.603499,-0.629248,-0.928947,-0.643785,1.622252,-1.626941,-1.78831,-2.57356,1.080449,0.555306,0.784788,-1.556912,0.770791,0.728471,-1.383459,-0.234333,1.23124,-1.873324,-0.407953,2.09864,1.087366,TRUE
-0.130845,-1.155723,4.696967,-1.200546,2.616649,-2.664757,1.204963,0.610919,-0.938819,0.551241,0.884966,-1.75716,0.066175,-2.12257,0.917537,-1.231943,-0.303232,-2.014374,-2.003609,-0.450298,1.344177,FALSE
0.561829,0.549228,0.223878,-0.468694,-0.281359,-1.042587,-0.414156,0.503732,0.661887,-0.697728,0.331295,-0.672836,1.047314,-0.92665,0.08152,-0.646863,-1.193932,3.036848,0.721477,0.033567,-1.046453,FALSE
0.448102,-1.323882,-1.520599,-1.300869,0.83879,-0.070827,-1.81622,-1.704978,-0.968862,1.595882,-0.158533,-0.486269,-0.136745,1.059669,-0.214545,1.182571,1.344054,-0.60943,-0.422065,-0.195342,-0.011711,TRUE
0.119465,-1.553769,-0.944855,-0.046093,0.247799,-0.955325,-1.66289,-1.236653,-0.249729,0.326077,-0.900372,-0.726962,1.165822,0.120852,0.244068,2.416084,1.665581,-1.352339,-1.448119,-0.452484,1.149296,TRUE
0.192681,-1.016409,-0.300939,-1.394811,-0.943218,-0.20621,-0.972862,0.992943,0.240091,0.482601,-0.146029,0.21183,0.856128,-0.22383,0.428591,1.231754,-0.208587,1.016907,-0.236309,-0.944834,0.113696,TRUE
0.307369,-1.682459,9.702355,-0.824448,-0.74215,-1.020666,1.403712,0.366523,-0.327973,0.024123,0.735111,-1.681497,0.833605,-0.633875,-2.285291,-2.122814,-1.384354,-0.752724,-0.183914,0.241467,-0.262768,FALSE
0.647111,-0.4599,-0.470198,-0.836676,0.298652,-1.074464,-0.972143,-1.676271,1.815893,-0.165096,-0.182753,-1.630866,-0.500168,0.272101,-1.59811,0.084988,0.528506,-0.448385,-0.339602,2.770361,0.833339,FALSE
-0.399715,-1.127897,-1.193052,-1.505868,0.400598,0.022389,-1.883542,0.50869,-0.120412,0.772255,-1.033166,-0.183777,1.048385,0.093241,-1.77741,0.243096,-0.590506,1.356423,0.220882,0.426178,-0.513598,TRUE
-1.313485,-1.284743,-0.004029,9.79116,-0.110271,-0.558865,0.123713,-1.960692,2.283832,-0.545338,0.725848,-0.978682,-0.774322,-0.056165,-1.321398,-0.31576,-0.765536,-1.085037,-1.362649,-0.240932,-1.356628,TRUE
1.077427,1.068611,0.144495,1.648325,0.567408,-0.626936,0.09323,-0.725543,-0.09335,-0.64707,-0.665004,-0.134987,1.589073,-0.446335,-1.219287,-0.723809,-0.002434,-1.290386,0.127821,-0.769142,-1.565644,TRUE
-0.018652,-1.349668,1.375471,-0.256478,-1.801233,-0.559557,4.138032,-0.966834,1.793044,-0.675302,0.749967,-0.68918,2.062247,-1.250661,-0.568356,-1.26208,-0.64018,-0.347421,-0.534737,0.108707,1.612211,FALSE
-1.092781,-1.583348,-0.00747,0.478572,-0.60263,-0.48296,-1.055779,-0.978544,3.722295,-0.02786,1.67523,0.357464,-0.176887,-1.560901,-2.344126,-1.155104,0.404132,-1.095671,-1.136911,0.567135,1.902801,TRUE
1.733782,-1.25132,-0.133355,-0.941038,-0.692644,-0.941605,-0.578054,-1.640964,-0.948458,-0.144696,-0.591109,-0.237358,3.422078,0.13128,-1.930098,-1.22791,0.446126,-0.516418,0.445359,-0.229456,2.070084,TRUE
0.582011,-0.857967,-1.112787,-1.101185,-0.46112,-0.212836,-1.390333,-0.291948,0.437285,0.767356,-0.431962,-0.108477,0.388152,-0.153907,0.866474,1.576708,0.50026,0.717374,-0.930376,-1.116261,0.45353,TRUE
0.227119,-1.758295,0.26507,-0.444067,-0.149665,-1.05728,0.390335,-0.967745,-0.498999,0.477891,0.718062,-0.866641,-0.452615,-0.62387,-0.251779,1.156212,1.982005,-0.513193,-1.701015,-0.137787,0.128737,TRUE
-0.210535,-0.457592,-1.351526,-0.534654,0.227376,-0.412856,-1.475646,-1.795019,2.338189,0.963155,-0.068207,-1.893251,-0.43056,-0.62771,-0.617898,0.307098,1.120762,0.296009,0.21832,2.800497,-0.090862,FALSE
1.590342,-0.945861,1.192382,-1.456368,-0.424764,-0.613256,0.578807,0.773447,-0.950398,1.158742,6.06022,-1.908604,0.198784,-0.641567,-2.271293,-1.925205,-1.941996,-0.576309,-0.247313,1.11613,0.704197,FALSE
0.126291,0.071182,1.784363,-0.086952,-1.399883,-1.380148,1.89731,0.344227,0.284706,-0.097476,3.27871,-0.506395,0.816461,-0.699721,-0.84195,-1.752661,-1.944598,-0.677495,4.224487,0.939113,-1.192012,FALSE
0.569834,-1.523702,-0.682732,0.068904,1.614724,-0.675598,-1.782632,-2.060123,-1.500583,0.560868,0.163268,-0.042351,-0.491537,0.654129,-0.273591,1.910896,1.515375,-1.67551,-1.477962,-0.946156,0.764708,TRUE
1.679821,-0.520482,0.360687,-1.716079,1.423359,0.437472,1.109208,-1.42263,-1.488492,-0.061452,0.323132,-2.676969,0.096606,2.192227,-2.637553,-2.123495,-0.657865,-2.136923,0.529796,2.423018,-0.228746,FALSE
-0.094685,-1.901389,0.679454,-1.619388,1.115988,-0.901656,-0.099469,2.236813,-1.763977,2.060354,3.305485,-1.425971,0.76124,-2.029101,-1.936853,-1.168567,0.170062,-1.127457,-1.87861,1.020154,-0.122425,FALSE
4.034136,2.009618,-1.220861,-0.968252,2.001717,-0.204064,-0.859593,0.054531,-0.148382,-0.672016,-1.124182,-1.048182,-0.852295,-0.08563,-0.240856,-0.753254,-0.135631,-0.970585,-1.789579,-0.794729,-0.463743,FALSE
2.014191,-0.687531,4.609417,-0.43128,-0.911222,-2.196497,1.881327,-0.588782,0.407547,0.934219,3.828904,-1.727263,0.12866,-0.316917,-2.889872,-2.300398,-2.118534,-1.656753,0.773484,2.417471,-1.356219,FALSE
1.305847,-0.919203,0.746916,-1.42883,0.494788,-1.52748,-0.117707,3.216519,2.944133,-0.484137,0.367747,-2.24991,0.103383,-0.864024,-1.377482,-2.248867,-2.110437,-0.230888,-0.432193,-0.196981,2.856607,FALSE
-0.703106,1.632591,-1.971847,-1.354424,1.575569,-1.468105,-1.138223,0.491812,-0.807853,1.004758,-0.680209,-2.392728,0.137004,-0.616191,1.372245,-0.030977,0.346023,1.497238,-1.277573,2.937767,-0.875611,FALSE
0.485007,-0.900052,-0.308171,-0.387932,-1.919682,-1.138593,-0.145404,1.189731,4.684995,-0.26938,0.573688,-0.877087,1.033069,-1.562133,0.744559,-0.275968,-0.278109,2.411249,0.192471,-0.588526,-0.314722,FALSE
-1.073673,-0.740029,0.510791,0.07971,-0.095869,-1.54403,-1.402533,-2.989844,0.62271,3.290647,3.171373,-0.951494,-0.749006,0.288155,-2.090137,-1.495867,0.145918,-2.810652,0.88592,3.097635,-0.985049,TRUE
-0.882461,-1.957778,1.061376,-1.538597,0.180287,-0.839849,-1.203783,-0.79288,-0.375319,3.39935,1.581752,-0.585643,0.821959,-0.773306,-1.895441,-0.854236,-0.079608,-1.460317,-0.602546,1.0466,-0.437836,TRUE
0.240414,-0.83456,-1.582713,-0.723215,2.576254,-1.291001,-2.267541,-2.226661,-1.69817,0.928987,0.002457,-0.469064,0.342812,0.868404,-1.08398,0.95365,1.743928,0.13456,-1.114004,-0.338441,0.251244,TRUE
0.668248,-0.376834,-1.475651,-1.764718,1.576528,0.90366,-2.093142,-0.229474,-1.621147,0.37161,-1.580267,0.827014,-0.518027,0.573742,-0.849695,0.224323,0.579724,-1.187643,-0.195239,-0.063542,0.401907,TRUE
0.309197,-0.885991,-0.847414,-1.153571,0.137046,0.660143,-1.320187,-0.537248,-0.441145,1.025405,-0.245489,0.249212,-0.279282,0.329377,-0.80265,0.799842,0.723092,-0.612902,-0.989784,-0.708831,0.20578,TRUE
-0.118303,0.490622,-1.981655,-0.933711,1.300701,-1.460191,-0.750156,0.19044,3.945151,-0.573395,-1.353225,-1.76947,-0.174132,-0.068394,-1.419141,0.22135,0.154622,0.268965,-1.213598,2.833833,-0.196688,FALSE
-1.076599,0.983986,0.410259,-2.095107,-0.235553,-1.610681,-2.103344,-1.724813,-1.461218,4.632506,0.048495,0.014262,-0.440871,-0.205603,-1.705895,-1.268924,-0.279685,-2.273692,3.265175,2.827048,-1.108437,TRUE
0.827752,0.042294,-1.530954,-1.066782,-0.202515,0.228059,-1.785112,-1.702644,1.204916,0.18817,-1.050269,-0.065005,-0.101062,1.637199,-1.655791,1.220846,0.542659,-0.555228,-0.160622,0.463503,-0.002055,TRUE
0.061302,-0.627855,0.391504,1.383727,0.92775,-0.522682,2.258643,0.459116,-0.642272,-0.594931,0.920583,-1.781716,0.215536,-0.620965,-0.032332,-1.859294,-1.373986,-2.053932,-0.600501,2.653483,-0.675153,FALSE
-0.089377,-2.909323,-1.039182,0.019539,-0.179843,-0.941732,1.403664,-0.870168,0.130879,0.573842,0.90768,-1.34225,2.263248,-1.218161,-2.317757,0.610293,0.651057,0.62787,-2.696115,2.584964,-0.654899,TRUE
-0.328122,-0.168801,-1.574211,-0.970338,4.110604,-0.87395,-1.556804,-2.273873,-1.851051,0.773438,-0.300327,-0.465506,0.107094,2.100163,-1.254555,0.438825,0.614752,-1.679601,-0.506797,0.050131,-0.271161,TRUE
-0.262561,-0.900614,0.480207,1.455397,-1.870798,-0.638266,0.066896,0.280086,8.212247,-0.18724,0.218478,-1.197364,0.320407,-1.078959,-0.688732,-0.432433,-0.59492,0.197419,-0.170207,-0.668232,-0.612743,FALSE
0.48436,-0.792785,10.030668,-0.546609,-0.035177,-1.186318,0.237203,1.284649,-0.254313,-0.939855,0.7227,-1.019871,-0.022606,-0.859489,-0.648763,-1.176559,-1.509126,-0.680901,0.805028,-1.600436,-0.496707,FALSE
0.763504,-0.209198,-1.169986,-1.516862,1.296906,0.100841,-1.781541,-0.639133,1.036867,1.268869,-0.190083,-2.204674,-1.604503,0.356771,-3.006096,-1.192092,-0.873371,1.155153,0.397211,1.881711,1.012423,FALSE
0.224336,-0.733434,-1.198642,-1.020601,0.715624,-0.662802,-2.023394,-1.40154,-0.186035,-0.253696,-1.077708,-0.037839,0.169794,0.289961,0.993054,3.011284,3.250009,-1.16718,-0.89386,-1.860266,0.724382,TRUE
1.198183,-2.130293,-2.554811,-1.743098,1.269878,0.343705,-0.820985,-1.968575,-0.68021,0.540323,-2.838526,-0.183859,-0.239014,4.895449,-2.617308,1.114607,1.806539,-0.878841,-1.504194,-1.597458,0.947505,TRUE
1.270799,-0.208546,1.033698,0.319177,-1.365592,-0.492286,2.004637,-0.562563,0.459628,-0.875604,0.657785,-0.903389,1.025267,-0.178543,0.509985,-1.682797,-1.167455,-0.47573,-0.291042,1.032055,-0.288182,FALSE
-1.428399,-1.619205,0.090637,9.620117,-0.491342,0.542796,0.706373,-1.647059,0.445441,-0.371475,1.160985,-1.083268,-0.583639,0.08665,-2.259617,-0.370895,-0.49845,-1.246779,-1.824746,-0.276123,-1.055503,TRUE
0.49074,-1.147747,0.636396,-0.562117,-0.106983,-1.380395,1.090021,3.319029,0.983256,0.291311,1.124668,-0.995525,2.308361,-1.501338,-0.031678,-1.567092,-1.411012,-0.294134,-2.067623,-0.0871,0.202079,FALSE
-0.474236,-0.804957,-0.272798,-0.986605,-0.354736,-0.46376,-0.53365,-0.514818,0.814515,1.521423,-0.245728,-0.582853,0.079979,-0.530418,-1.354071,0.377307,-0.044044,-0.422619,-1.374479,0.486137,0.720401,FALSE
-1.418754,-2.083801,1.699589,3.254157,-0.739748,-2.332913,3.081556,-1.006111,4.259398,-0.064005,1.912385,-1.249058,-0.191748,-0.366184,-2.565088,-0.912044,-1.498351,-1.054026,-2.494608,2.906475,-0.580441,TRUE
-0.016755,-2.030624,1.949226,-2.024155,-0.008274,-2.705138,1.72496,-1.112024,0.576345,-0.435136,2.238907,-1.387619,1.0527,-0.984915,-1.819488,-2.189234,-1.300619,-1.550702,1.167723,3.503392,4.891202,FALSE
1.00913,-2.260446,-1.054058,-0.456164,-0.054417,-0.559958,-1.044861,-1.372047,-0.187733,-0.24948,-2.490573,-2.369021,-0.575382,-1.062375,-0.2484,9.665909,2.170266,-0.375696,-1.493725,-0.33753,2.102563,TRUE
-0.539482,-1.693748,-0.078219,1.81593,-0.798174,-0.380454,-0.715513,-1.492584,4.096877,-0.389949,0.956103,-0.796709,-1.017544,-0.616918,-2.586375,-0.018711,1.459492,-1.548611,-0.186052,0.544934,0.915442,TRUE
1.750245,0.457972,-2.219343,-0.906787,1.625939,-0.339892,-1.17736,0.679469,-1.148053,0.460234,-0.12353,-2.408029,1.647832,0.518764,-1.52761,-1.496821,-0.666694,-0.286628,-1.202809,1.737722,-0.804541,FALSE
1.17182,-1.33206,-1.429798,-0.591022,-0.922901,-1.001266,-0.678085,-1.977674,0.182806,-0.560999,-0.843094,-1.217531,0.451754,-0.054818,-1.006906,1.748031,3.893375,-1.300485,-0.038389,3.167566,-0.216469,TRUE
-0.841724,-0.699839,-1.141032,0.102824,-0.753898,-0.703223,-1.448861,-1.471961,0.861514,-0.191254,-1.186234,-0.268752,-0.996008,-0.733575,-1.399416,1.29784,1.849856,-1.760957,9.424195,0.669899,0.18291,TRUE
-1.24752,-1.134614,0.030273,8.452141,0.348407,-0.668559,-0.586525,-1.654219,0.12028,0.535153,0.647486,-0.631422,-0.738997,0.429672,-2.182187,-1.187368,-0.968808,-1.344601,-1.642651,0.326408,-0.81822,TRUE
-0.482958,-1.726833,-2.7544,-2.384585,3.313921,0.335779,-2.414835,0.097061,-1.211435,1.327769,-1.783928,-0.999373,1.296132,1.339551,0.880601,0.621689,0.530947,0.375928,-1.786397,-0.336149,-0.591412,TRUE
0.056403,-1.54262,-0.681817,-0.211955,0.036462,-0.810613,-0.643019,-0.901307,-0.037487,1.041357,0.53819,-0.339495,0.733935,-0.461076,-1.432537,0.776994,0.702057,-0.512274,-0.577042,1.548747,-0.974127,TRUE
0.167778,-0.617888,0.459887,-0.860034,-0.032982,0.86288,-0.883895,-0.027945,0.642111,0.427785,-0.127554,0.859478,0.037567,0.226342,-0.825708,-0.584264,-0.847925,-0.706274,-1.526222,-0.830376,-0.250084,TRUE
-0.637211,0.038515,-1.444997,-0.852373,0.113154,-1.723201,-0.5708,-2.04151,0.062185,1.707435,0.315691,-0.445942,-0.727064,0.023894,-1.577165,-0.459435,0.259404,-1.659206,-0.850288,8.152018,-1.140314,TRUE
-0.002239,0.575835,-2.632512,-1.438532,0.275059,-0.934651,-1.195784,-0.967784,2.874856,0.533126,-1.485464,-0.73391,0.243688,-0.881678,-1.203131,1.200963,0.617201,0.105623,-1.463763,2.987636,0.585886,TRUE
-0.584942,-0.495687,0.647605,-1.376895,0.087145,-0.347505,-0.620548,-1.363126,-0.765622,2.8059,0.278233,0.510485,1.046346,-0.038007,-0.783695,-0.901793,-0.005743,-1.777328,0.025151,0.275042,-1.538847,TRUE
0.074028,-0.073212,-0.501164,-0.310304,1.063877,-0.776383,-1.024123,-2.495995,0.758677,0.045452,0.932336,-0.519088,-0.55029,0.472384,-1.177628,1.779353,1.148406,-2.102111,0.139818,0.266724,0.015113,TRUE
1.130028,-0.312533,0.936059,-1.238592,2.028004,-2.015046,0.868978,0.980347,-0.64144,-0.090316,0.759576,-2.49195,0.497507,-0.24282,-1.305356,-1.715872,-2.002247,-0.820889,0.180751,0.815306,1.653634,FALSE
-0.614849,-1.290893,-0.93382,-0.588358,-0.630426,-0.66114,-1.930181,-1.054697,2.493304,0.105962,0.703916,-0.919093,-0.539536,-0.217401,-1.774361,1.158298,0.582818,-1.32851,1.407041,1.769123,1.462081,TRUE
-0.743749,-0.609298,0.168585,5.878807,0.248613,-0.137105,-1.196968,-2.11673,-0.167057,0.005038,1.240319,0.435319,-0.611772,1.067036,-1.862117,-0.444637,-0.253637,-1.931925,-1.007148,0.299098,-1.869521,TRUE
-0.331999,-0.815003,0.080543,-0.058407,-0.981323,-0.798745,-0.123184,0.672214,6.055399,0.074322,1.018637,-1.176133,0.370423,-0.828741,-0.396501,-0.878383,-1.89795,0.677443,-0.35883,0.317349,-0.024888,FALSE
1.745469,0.122523,0.098666,0.46113,-0.547816,-1.147384,0.294566,-0.054258,0.617699,0.88965,1.224354,-2.035172,0.187091,-0.454679,-2.229148,-1.604565,-0.457477,-0.840937,0.186319,1.946612,-1.25964,FALSE
0.309772,1.699444,-0.695431,-0.590391,-0.462546,1.368894,-1.022017,-0.090514,0.134176,-0.370795,-0.820077,-0.097979,0.836618,0.431361,-0.900515,-0.412149,-0.59232,-0.118083,-1.936308,0.055573,-0.971866,TRUE
-1.977132,-1.685146,1.153086,-1.580388,-1.341954,-1.828441,0.550583,-1.03973,-0.055218,4.001735,0.427027,-1.613221,0.054551,-0.952882,-1.488723,-0.918943,0.062194,-1.468926,3.316687,6.715624,-1.5215,TRUE
-0.073461,-0.501286,-0.625414,-0.725676,3.268615,-1.196301,0.545707,-0.448686,-1.284738,-0.76573,1.163917,0.354519,0.486807,0.32193,-1.4812,-1.612894,0.340943,-0.833176,-0.743134,0.42861,-1.224966,FALSE
1.391096,-0.377679,-2.066361,-2.16725,0.562955,0.615078,-1.750105,-0.457174,1.04088,-0.422435,-0.907987,-1.67616,0.333656,-0.656147,-2.544728,-0.131896,1.364057,0.78084,-0.927297,3.052451,0.571354,FALSE
-0.266503,-1.422657,-1.037469,-0.133846,-0.058184,-0.171422,-1.971016,-2.262586,-0.11967,0.089275,-0.629305,-0.239377,0.073004,-0.336608,-1.489922,1.251784,6.33426,-0.983358,-0.662448,-0.666564,-0.04132,TRUE
-0.031969,-0.972264,-0.696626,-0.201346,0.964941,-0.088683,-1.532172,-2.497341,-1.023403,0.579894,-0.07676,-0.089055,-0.636387,2.313165,-1.324384,0.022943,2.737941,-2.685723,-1.052188,-0.11518,-0.151065,TRUE
-1.837574,1.726274,-0.463376,-0.855732,-0.276764,-1.216909,-0.447865,-1.730978,-0.896629,3.700029,0.633582,-1.168146,-1.427432,-0.226085,-2.622368,-1.082903,1.293543,-2.743502,1.278423,5.633526,-1.739994,TRUE
-0.863087,-1.888259,-0.948629,-1.95715,1.501979,-0.742685,-1.07834,-0.123799,-1.32215,3.046955,-0.409451,-0.780967,2.498835,1.11533,-1.352978,-1.474976,-0.314875,-0.97656,-0.581024,0.822477,-0.730525,TRUE
0.4386,-2.07847,-0.877468,-0.236348,-0.212898,-1.103935,-1.398445,-1.436416,-0.471622,-0.763721,-1.19862,-1.340199,-0.752625,-0.650338,-1.524175,4.213306,6.782186,-1.249747,-1.282174,-0.02104,1.119496,TRUE
-0.637758,-2.009192,-0.551516,-0.660624,-0.90476,-1.155073,-1.711944,-1.387267,0.809804,-0.110226,-0.683403,-0.533478,0.117838,-0.325966,-2.044124,2.361585,4.281651,-0.994048,0.538985,1.013698,1.009292,TRUE
-0.371578,-1.337965,0.516519,-1.58811,0.177143,-1.11137,-0.460231,-1.414579,-0.367869,2.902349,1.359913,-0.58128,0.44076,-0.338086,-1.35396,-1.262261,-0.603327,-1.779756,1.595942,3.183706,-1.269125,TRUE
-2.431734,0.664706,0.74259,-0.538344,-1.772473,3.925939,-0.608604,-0.698594,-0.698939,-1.303542,-0.354106,1.138868,5.262839,-0.395991,-3.081585,-2.568838,-0.948768,1.499216,-0.180109,1.04177,-0.555626,FALSE
0.33516,0.952951,-0.141109,-1.033097,7.327003,-0.307559,-1.434369,-1.242148,-1.96594,-0.856401,-0.915792,-0.83296,-0.633212,1.88874,-1.311019,-1.334753,-0.172328,-1.898565,-1.169358,-0.643253,-0.95923,TRUE
0.215926,-1.062696,-0.596585,-0.914854,-0.115085,0.193644,-1.428733,-1.469233,-0.280621,1.008276,-0.377359,-0.208867,-0.312481,0.786693,-0.793036,0.810828,1.28958,-0.790356,-0.494157,-0.24991,0.678564,TRUE
0.911647,0.908553,-0.290393,-0.360978,1.433918,-1.957596,-0.035044,-1.018038,-0.419718,-0.668432,-0.943166,-2.612199,2.555856,0.560128,2.457122,-0.234139,0.614192,-0.877308,-2.175374,1.159758,-0.509541,FALSE
0.09027,0.353853,0.236389,-0.123985,0.262094,-1.002633,-0.651374,-1.149794,1.379315,0.334296,0.752369,-1.934822,-0.592941,-0.600235,-1.890419,-0.662663,-0.57178,-0.214435,0.172281,1.63783,1.140807,FALSE
3.989401,1.65003,-0.597268,-0.239514,-0.256732,-0.769321,0.367341,0.59004,0.251984,-0.360649,-0.05459,-0.674125,0.932189,-0.647271,-0.860404,-1.176836,-1.210283,0.10607,-2.02587,-0.727391,-1.352344,FALSE
-0.637592,-1.496383,0.411968,0.938455,-0.503558,-1.239014,0.453114,-1.131834,-0.278338,0.693591,1.152643,-0.203493,-0.341146,-0.474112,-1.503848,-0.877984,0.239843,-1.917859,1.334002,2.765283,-0.641079,FALSE
5.593037,0.517373,-2.211724,-1.135593,5.072313,-1.23286,-1.484306,-0.895778,-1.227397,-0.258024,-1.19441,-1.228696,0.426419,0.358531,-1.816693,-0.778387,-0.31417,0.246631,-2.450536,-1.524922,-0.233851,FALSE
-0.392008,-1.657402,1.324176,-0.168183,-0.998888,-2.346497,2.589861,-1.944415,-0.324372,1.093553,1.180146,-1.937553,0.157242,-0.891496,-2.28171,-0.036962,1.415156,-1.719348,0.963057,7.263079,-1.627382,TRUE
0.832292,-0.568815,0.609919,-0.695999,-0.457946,-1.69315,-0.027272,-0.815494,0.126667,-0.129468,1.925346,-1.151332,1.105459,-0.702318,2.503267,-1.060887,-0.672515,0.395243,0.359099,1.834652,-0.913743,FALSE
-0.086702,-1.040344,-0.556987,0.29588,0.65569,0.545161,-0.903752,3.170552,0.74879,0.141307,0.298167,0.099036,-0.954962,-0.569806,-1.162378,-1.399281,0.159466,-1.839944,-2.045336,-0.763586,-0.726553,FALSE
0.424687,-0.786032,-0.722961,0.36149,-1.170592,-0.780626,-0.669648,-0.306753,3.491077,0.089513,0.167943,-1.895977,0.236164,-1.055148,-0.175412,-0.23645,0.281309,1.282351,0.491288,1.763592,-0.797299,FALSE
